Address,2019 EUI,"2019 EUI Quartile
(Top being the least energy intensive quartile)",2020 EUI,"2020 EUI Quartile
(Top being the least energy intensive quartile)",2021 EUI,"2021 EUI Quartile 
(Top being the least energy intensive quartile)",Building Type,Main Function,Building Size,TOP/CSC Year,Green Mark Award,Year of Green Mark Award,Green Mark Version,GFA,AC Area,AC Area Percentage,No. Of Hotel Rooms,Type of Air-conditioning System,Age  of Chiller,Air-con system efficiency (kW/RT),Date of Last Audit/Health Check,LED Percentage Usage,Installation of Solar PV,Remarks,postal_code,lat,lon,plan_area
"154 WEST COAST ROAD, SINGAPORE 127371",428.9837783034809,2nd,390.2936320185391,3rd,367.573842514363,2nd,Commercial Building,Retail,Large,2008.0,,,,20713.0,17617.0,0.8505286535026312,0.0,Water Cooled Chilled Water Plant,12.0,,,0.0,N,,127371,1.30362457527941,103.765858386923,CLEMENTI
"11 TANJONG KATONG ROAD, SINGAPORE 437157",389.6287580344184,2nd,360.785576059161,2nd,365.50120948234155,2nd,Commercial Building,Retail,Large,2014.0,Gold,2021.0,New Building for Non-Residential buildings (version 4),28938.0,28938.0,1,0.0,Water Cooled Chilled Water Plant,7.0,0.65,2020-04-20,40.0,N,,437157,1.31461849889242,103.894738004496,GEYLANG
"1 FARRER PARK STATION ROAD, SINGAPORE 217562",398.2772533365314,2nd,374.9614521406911,2nd,363.82248282478713,2nd,Commercial Building,Retail,Large,2014.0,Platinum,2020.0,New Building for Non-Residential buildings (version 3),58369.0,49572.0,0.8492864362932379,245.0,Water Cooled Chilled Water Plant,5.0,0.65,,80.0,N,,217562,1.31275668101216,103.853842188373,ROCHOR
"302 TIONG BAHRU ROAD, SINGAPORE 168732",370.7554888667745,2nd,348.8320220176639,2nd,355.070950988929,2nd,Commercial Building,Retail,Large,1996.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),48234.0,44986.0,0.9326616079943608,0.0,Water Cooled Chilled Water Plant,4.0,0.61,2019-03-06,100.0,Y,,168732,1.28633177192832,103.827550771424,BUKIT MERAH
"5 STADIUM WALK, SINGAPORE 397693",412.3542539583496,2nd,358.9779549177131,2nd,354.97631619998435,2nd,Commercial Building,Retail,Large,2009.0,,,,25642.0,18120.0,0.7066531471804072,0.0,Water Cooled Chilled Water Plant,12.0,,,20.0,N,,397693,1.30230108377856,103.876473975339,KALLANG
"180 KITCHENER ROAD, SINGAPORE 208539",398.49483546617915,2nd,342.28062157221206,2nd,351.86881170018285,2nd,Commercial Building,Retail,Large,2009.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),65640.0,40727.0,0.620460085313833,0.0,Water Cooled Chilled Water Plant,8.0,0.65,2018-01-23,75.0,Y,,208539,1.31138865009152,103.856626209616,KALLANG
"68 ORCHARD ROAD, SINGAPORE 238839",396.4622609350792,2nd,331.6683810254879,2nd,346.452782350349,2nd,Commercial Building,Retail,Large,1998.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 2.1),70347.0,46162.0,0.6562042446728361,0.0,Water Cooled Chilled Water Plant,16.0,0.67,2019-02-01,95.0,N,,238839,1.30082071769235,103.845067272938,MUSEUM
"1 JALAN ANAK BUKIT, SINGAPORE 588996",365.1876943970201,2nd,339.11801878007134,2nd,341.4570533912772,2nd,Commercial Building,Retail,Large,1982.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 3),25772.0,23879.0,0.9265481918361012,0.0,Water Cooled Chilled Water Plant,4.0,0.68,2016-01-22,80.0,N,,588996,1.3386316527745,103.778585430975,BUKIT TIMAH
"290 ORCHARD ROAD, SINGAPORE 238859",370.20852711535815,2nd,321.0045607195449,2nd,340.8040585636647,2nd,Commercial Building,Retail,Large,2005.0,Certified,2021.0,Existing Building for Non-Residential buildings (version 3),94393.0,79689.0,0.8442257370779613,0.0,Water Cooled Chilled Water Plant,4.0,0.68,2018-04-11,100.0,N,,238859,1.30400640416679,103.835978860567,ORCHARD
"201 VICTORIA STREET, SINGAPORE 188067",436.97100717244166,2nd,326.55258106879484,2nd,339.8879011347948,2nd,Commercial Building,Retail,Large,2009.0,Platinum,2020.0,Existing Building for Non-Residential buildings (version 2.1),29697.0,12000.0,0.4040812203252854,0.0,Water Cooled Chilled Water Plant,10.0,0.65,2021-12-01,80.0,N,,188067,1.29963881014497,103.854304640923,ROCHOR
"3A RIVER VALLEY ROAD, SINGAPORE 179020",583.6907583286777,Bottom,530.4181687200447,Bottom,330.7367608574201,2nd,Commercial Building,Retail,Large,1993.0,Certified,2019.0,Existing Non-Residental Buildings ENRB: 2017,34009.0,24671.0,0.725425622629304,0.0,Water Cooled Chilled Water Plant,19.0,,,60.0,N,,179020,1.29031709810864,103.844960579846,SINGAPORE RIVER
"1 VISTA EXCHANGE GREEN, SINGAPORE 138617",341.2050564516129,2nd,308.63545161290324,2nd,329.59983870967744,2nd,Commercial Building,Retail,Large,2012.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 2.1),62000.0,40163.0,0.6477903225806452,0.0,Water Cooled Chilled Water Plant,5.0,0.74,,40.0,N,,138617,1.30695082420353,103.788287276561,QUEENSTOWN
"50 JURONG GATEWAY ROAD, SINGAPORE 608549",317.86248826920496,2nd,301.80666309156726,2nd,321.2239174152031,2nd,Commercial Building,Retail,Large,2013.0,Platinum,2022.0,New Building for Non-Residential buildings (version 4),111885.0,103629.0,0.9262099477141708,0.0,Water Cooled Chilled Water Plant,8.0,0.54,2018-07-11,0.0,N,,608549,1.3325523295069,103.743262234833,JURONG EAST
"435 ORCHARD ROAD, SINGAPORE 238877",373.2408616214057,2nd,301.0315380391374,2nd,311.90948257787534,2nd,Commercial Building,Retail,Large,1986.0,,,,40064.0,38000.0,0.9484824281150159,0.0,Water Cooled Chilled Water Plant,16.0,0.81,2012-12-15,95.0,N,,238877,1.30369890679412,103.833189592785,ORCHARD
"1 ROCHOR CANAL ROAD, SINGAPORE 188504",288.30604239504476,2nd,259.9054284927736,2nd,287.2146901582932,2nd,Commercial Building,Retail,Large,1987.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),36325.0,28453.0,0.7832897453544391,0.0,Water Cooled Chilled Water Plant,3.0,0.64,2019-05-01,100.0,N,,188504,1.30290658774258,103.853031869482,ROCHOR
"61 SCIENCE PARK ROAD, SINGAPORE 117525",198.55511540350304,Top,216.22957930921592,2nd,284.4043214928794,2nd,Commercial Building,Retail,Large,2002.0,,,,30545.0,23000.0,0.7529873956457686,0.0,Others,0.0,,,0.0,N,,117525,1.28655109635518,103.784086015551,QUEENSTOWN
"8 GRANGE ROAD, SINGAPORE 239695",388.725939300495,2nd,257.14773188346993,2nd,282.1437555789986,2nd,Commercial Building,Retail,Large,1997.0,,,,24646.0,19000.0,0.7709161730098191,0.0,Water Cooled Chilled Water Plant,5.0,,,75.0,N,,239695,1.30149264852924,103.836406753067,ORCHARD
"176 ORCHARD ROAD, SINGAPORE 238843",330.3335594781563,2nd,248.44202139258596,2nd,280.51142642303927,2nd,Commercial Building,Retail,Large,1983.0,Gold,2022.0,Existing Non-Residental Buildings ENRB: 2017,53196.0,43000.0,0.8083314534927438,0.0,Water Cooled Chilled Water Plant,12.0,,,70.0,N,,238843,1.30151446722773,103.840054426935,ORCHARD
"14 SCOTTS ROAD, SINGAPORE 228213",334.5948666224937,2nd,292.0853395175341,2nd,275.6541066038431,2nd,Commercial Building,Retail,Large,1983.0,GoldPlus,2014.0,Existing Building for Non-Residential buildings (version 3),40749.0,38547.0,0.9459618640948244,0.0,Water Cooled Chilled Water Plant,7.0,0.63,2020-09-29,100.0,N,,228213,1.30730468891062,103.833818438639,ORCHARD
"304 ORCHARD ROAD, SINGAPORE 238863",365.73354985475055,2nd,286.59232548701317,2nd,272.0842188568011,2nd,Commercial Building,Retail,Large,1979.0,Platinum,2022.0,Existing Building for Non-Residential buildings (version 3),46816.0,43903.0,0.9377776828434723,0.0,Water Cooled Chilled Water Plant,7.0,0.57,2016-09-02,23.0,N,,238863,1.30448579105197,103.833941935117,ORCHARD
"6 EU TONG SEN STREET, SINGAPORE 059817",324.6884375846195,2nd,282.59759906128716,2nd,270.4430905316364,2nd,Commercial Building,Retail,Large,2008.0,,,,66474.0,61056.0,0.9184944489574871,0.0,Water Cooled Chilled Water Plant,14.0,,,100.0,N,,059817,1.2888737988701,103.846797382693,SINGAPORE RIVER
"99 IRRAWADDY ROAD, SINGAPORE 329568",242.47850436947053,Top,210.01363599469713,2nd,229.00976705175725,2nd,Commercial Building,Retail,Large,2017.0,Platinum,2014.0,New Building for Non-Residential buildings (version 4),36961.0,13830.0,0.3741781878195936,250.0,Water Cooled Chilled Water Plant,1.0,0.62,2017-12-28,60.0,N,,329568,1.32057156550961,103.843219260793,NOVENA
"1 PARK ROAD, SINGAPORE 059108",254.45538017817375,2nd,214.0748750556793,2nd,225.51983674832965,2nd,Commercial Building,Retail,Large,1968.0,Gold,2017.0,Existing Building for Non-Residential buildings (version 3),44900.0,20276.0,0.4515812917594655,0.0,Water Cooled Chilled Water Plant,1.0,,,0.0,N,,059108,1.28404487854559,103.842590753293,OUTRAM
"2 HANDY ROAD, SINGAPORE 229233",306.57900753049034,2nd,236.08043095686344,2nd,217.582692968814,2nd,Commercial Building,Retail,Large,1997.0,,,,24434.0,24434.0,1,0.0,Water Cooled Chilled Water Plant,14.0,,,80.0,N,,229233,1.29920609145429,103.847826817241,MUSEUM
"3 TEMASEK BOULEVARD, SINGAPORE 038983",304.88279948203416,2nd,222.40845665766398,2nd,216.24075460102523,2nd,Commercial Building,Retail,Large,1995.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),486522.0,428274.0,0.943160296332837,0.0,Water Cooled Chilled Water Plant,7.0,0.61,2019-03-29,99.0,N,,038983,1.2948461489492,103.857705211747,DOWNTOWN CORE
"8 RAFFLES AVENUE, SINGAPORE 039802",241.8923102904751,Top,228.8298102904751,2nd,196.7271166403963,2nd,Commercial Building,Retail,Large,2002.0,Platinum,2018.0,Existing Building for Non-Residential buildings (version 3),106584.0,105534.0,0.990148615176762,0.0,Water Cooled Chilled Water Plant,3.0,0.58,2018-10-31,80.0,N,,039802,1.28935082986746,103.855901267402,DOWNTOWN CORE
"2 HAVELOCK ROAD, SINGAPORE 059763",218.09772158237357,Top,186.64757135703556,Top,196.22864296444666,2nd,Commercial Building,Retail,Large,2016.0,,,,19970.0,16646.0,0.8335503254882324,0.0,Others,2.0,,,55.0,N,,059763,1.28715061616661,103.845153736863,SINGAPORE RIVER
"149 ROCHOR ROAD, SINGAPORE 188425",249.02448199677553,Top,190.03987221591925,2nd,193.3315148981908,Top,Commercial Building,Retail,Large,1983.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),16747.0,14500.0,0.8658267152325789,0.0,Water Cooled Chilled Water Plant,2.0,0.61,2018-06-06,62.0,N,,188425,1.30151258571919,103.854497235401,ROCHOR
"865 MOUNTBATTEN ROAD, SINGAPORE 437844",243.4884468712082,Top,183.79834330039864,Top,192.34934910729763,Top,Commercial Building,Retail,Large,1973.0,,,,23076.0,21202.0,0.9187900849367308,0.0,Water Cooled Chilled Water Plant,0.0,0.6,2020-04-28,0.0,N,,437844,1.30382040183737,103.901040040407,MARINE PARADE
"1 JOO CHIAT ROAD, SINGAPORE 420001",210.78747938612065,Top,190.2479764863693,2nd,191.67915848029352,Top,Commercial Building,Retail,Large,1982.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),25347.0,23000.0,0.9074052156073698,0.0,Water Cooled Chilled Water Plant,5.0,0.77,,80.0,N,,420001,1.31587653400999,103.898378099316,GEYLANG
"845 GEYLANG ROAD, SINGAPORE 400845",216.0303285388249,Top,144.8977347274561,Top,167.5911528050528,Top,Commercial Building,Retail,Large,1983.0,,,,18841.0,13352.0,0.7086672681917096,0.0,Water Cooled Chilled Water Plant,17.0,,,25.0,N,,400845,1.31639445681762,103.894359081999,GEYLANG
"200 TURF CLUB ROAD, SINGAPORE 287994",156.1976994376747,Top,133.15237866920026,Top,159.1849412817482,Top,Commercial Building,Retail,Large,1994.0,,,,90517.0,52700.0,0.5822110763723941,0.0,Others,5.0,,,15.0,N,,287994,1.33759373277131,103.793707423659,BUKIT TIMAH
"3 COLEMAN STREET, SINGAPORE 179804",229.88245712509953,Top,169.7738951580011,Top,158.85193349777617,Top,Commercial Building,Retail,Large,1990.0,GoldPlus,2019.0,Existing Building for Non-Residential buildings (version 3),51487.0,51103.0,0.9925418066696448,590.0,Water Cooled Chilled Water Plant,2.0,0.62,2019-08-31,100.0,N,,179804,1.29184722286359,103.85016512189,DOWNTOWN CORE
"6 RAFFLES BOULEVARD, SINGAPORE 039594",198.80654193719653,Top,147.52676779966598,Top,155.55205289296418,Top,Commercial Building,Retail,Large,1987.0,Certified,2019.0,Existing Building for Non-Residential buildings (version 2.1),452045.0,201309.0,0.4453295578979969,1317.0,Water Cooled Chilled Water Plant,16.0,0.68,2019-12-06,30.0,N,,039594,1.29145526802576,103.857007335679,DOWNTOWN CORE
"810 GEYLANG ROAD, SINGAPORE 409286",162.8068604582322,Top,141.81192824581143,Top,153.09323337872246,Top,Commercial Building,Retail,Large,1981.0,,,,33782.0,24000.0,0.7104375111005861,0.0,Water Cooled Chilled Water Plant,14.0,,,97.0,Y,,409286,1.31470866320366,103.893508573389,GEYLANG
"150 ORCHARD ROAD, SINGAPORE 238841",211.65443240338547,Top,152.56850342573108,Top,149.6089866105414,Top,Commercial Building,Retail,Large,1982.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),22331.0,19421.0,0.8696878778379831,0.0,Water Cooled Chilled Water Plant,6.0,0.53,2021-03-26,95.0,N,,238841,1.30125729409965,103.841150144584,ORCHARD
"5001 BEACH ROAD, SINGAPORE 199588",165.4701404954948,Top,145.64818754794751,Top,146.39509860256624,Top,Commercial Building,Retail,Large,1973.0,,,,66479.0,30000.0,0.4512703259675988,0.0,Water Cooled Chilled Water Plant,16.0,,,0.0,N,,199588,1.3027512163519,103.865163649543,DOWNTOWN CORE
"268 ORCHARD ROAD, SINGAPORE 238856",109.33983736963056,Top,111.50924341523775,Top,143.21436096871133,Top,Commercial Building,Retail,Large,2014.0,,,,16971.0,16167.0,0.9526250662895528,0.0,Water Cooled Chilled Water Plant,6.0,0.79,2017-05-05,20.0,N,,238856,1.30289565860158,103.83692040228,ORCHARD
"144 UPPER BUKIT TIMAH ROAD, SINGAPORE 588177",134.83106123704508,Top,124.19912592873033,Top,130.77794472575837,Top,Commercial Building,Retail,Large,1979.0,GoldPlus,2018.0,Existing Building for Non-Residential buildings (version 3),42262.0,18324.0,0.4335809947470541,0.0,Water Cooled Chilled Water Plant,0.0,0.58,2018-07-01,17.0,N,,588177,1.34239508820554,103.776468301093,BUKIT TIMAH
"50 EAST COAST ROAD, SINGAPORE 428769",159.10946596871818,Top,126.64284695045995,Top,129.82727925910078,Top,Commercial Building,Retail,Large,1990.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 3),79471.0,39210.0,0.4933875250091228,576.0,Water Cooled Chilled Water Plant,0.0,,,90.0,N,,428769,1.30335696401522,103.904685504029,MARINE PARADE
"200 JALAN SULTAN, SINGAPORE 199018",148.09367497382195,Top,123.4148029319372,Top,119.53291434554974,Top,Commercial Building,Retail,Large,1977.0,,,,47750.0,16160.0,0.33842931937172777,0.0,Water Cooled Chilled Water Plant,5.0,,,20.0,N,,199018,1.30362436176046,103.861412914688,KALLANG
"180 BENCOOLEN STREET, SINGAPORE 189646",134.43498288360854,Top,114.91223452812459,Top,117.86666565982013,Top,Commercial Building,Retail,Large,1999.0,,,,29796.0,7800.0,0.2617801047120419,1.0,Others,7.0,,,0.0,N,,189646,1.30166188823652,103.853356123694,ROCHOR
"170 UPPER BUKIT TIMAH ROAD, SINGAPORE 588179",149.59460863765213,Top,122.47022744705683,Top,116.66051392362849,Top,Commercial Building,Retail,Large,1978.0,Gold,2014.0,Existing Building for Non-Residential buildings (version 3),29985.0,26000.0,0.8671002167750542,0.0,Water Cooled Chilled Water Plant,3.0,0.65,2013-03-20,0.0,N,,588179,1.34332078949297,103.775854160806,BUKIT TIMAH
"160 ORCHARD ROAD, SINGAPORE 238842",152.75285891042705,Top,110.55892167522778,Top,115.79929511454388,Top,Commercial Building,Retail,Large,1990.0,,,,26671.0,24094.0,0.9033782010423306,88.0,Water Cooled Chilled Water Plant,14.0,,,42.0,N,,238842,1.30137135194991,103.840549639251,ORCHARD
"67 QUEEN STREET, SINGAPORE 188546",170.7684768602184,Top,69.37794963463502,Top,105.09213797438514,Top,Commercial Building,Retail,Large,1995.0,,,,25454.0,15000.0,0.5892983421073309,0.0,Others,16.0,,,60.0,N,,188546,1.30089736824545,103.854869709434,ROCHOR
"35 SELEGIE ROAD, SINGAPORE 188307",158.9384190705129,Top,115.57743215811965,Top,98.05504754273505,Top,Commercial Building,Retail,Large,1981.0,,,,37440.0,14992.0,0.40042735042735045,0.0,Water Cooled Chilled Water Plant,1.0,,,0.0,N,,188307,1.30065102658844,103.84944198056,ROCHOR
"1 EXPO DRIVE, SINGAPORE 486150",71.69889099642958,Top,103.59258726392935,Top,66.67364699802687,Top,Commercial Building,Retail,Large,1999.0,GoldPlus,2022.0,Existing Building for Non-Residential buildings (version 3),170288.0,119109.0,0.6994562153528141,0.0,Water Cooled Chilled Water Plant,1.0,,,80.0,N,,486150,1.33559509073581,103.960988706454,TAMPINES
"30 VICTORIA STREET, SINGAPORE 187996",68.33918029626028,Top,53.49676662167713,Top,56.84953431639659,Top,Commercial Building,Retail,Large,2014.0,Legislated,2015.0,,119287.0,6882.0,0.057692791335183215,0.0,Air Cooled Chilled Water Plant,15.0,,,5.0,N,,187996,1.29479670956332,103.852573366033,DOWNTOWN CORE
"112 EAST COAST ROAD, SINGAPORE 428802",360.14531284545654,2nd,64.01993514628934,Top,38.53356916500847,Top,Commercial Building,Retail,Large,2011.0,,,,27138.0,27000.0,0.9949148795047534,0.0,Water Cooled Chilled Water Plant,7.0,0.92,2019-06-27,80.0,N,,428802,1.30522461599039,103.905101873935,MARINE PARADE
"9 AVIATION PARK ROAD, SINGAPORE 498760",18.668041765397138,Top,30.76845633705138,Top,6.979479473694349,Top,Commercial Building,Retail,Large,2007.0,,,,51909.0,51909.0,1,0.0,Water Cooled Packaged Unit,12.0,,,20.0,Y,,498760,1.36405147620377,104.022256780949,CHANGI
"8 SENTOSA GATEWAY, SINGAPORE 098269",466.60772011661805,,333.6501341107872,,338.560193877551,,Commercial Building,Retail,Large,2010.0,Platinum,2020.0,New Building for Non-Residential buildings (version 3),343000.0,230000.0,0.6705539358600583,1612.0,District Cooling Plant,11.0,,,98.0,Y,,098269,1.25498909397858,103.82028484165,SOUTHERN ISLANDS
"26 BEACH ROAD, SINGAPORE 189768",274.89899925701025,,222.90923270577935,,239.40362302977232,,Commercial Building,Retail,Large,2015.0,Platinum,2012.0,New Building for Non-Residential buildings (version 3),109632.0,90254.0,0.827874040304901,634.0,District Cooling Plant,6.0,0.65,,40.0,N,,189768,1.29450363767283,103.856081800068,DOWNTOWN CORE
"230 VICTORIA STREET, SINGAPORE 188024",,,,,,,Commercial Building,Retail,Large,1994.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),172710.0,145446.0,0.8421400034740316,403.0,Water Cooled Chilled Water Plant,7.0,0.63,2021-07-30,70.0,N,,188024,1.29988818208147,103.85602341047,DOWNTOWN CORE
"145 SYED ALWI ROAD, SINGAPORE 207704",,,,,,,Commercial Building,Retail,Large,1995.0,,,,23000.0,22800.0,0.991304347826087,0.0,Water Cooled Chilled Water Plant,0.0,,,0.0,N,,207704,1.31053493112425,103.855002052529,KALLANG
"9 RAFFLES BOULEVARD, SINGAPORE 039596",,,,,,,Commercial Building,Retail,Large,1996.0,Gold,2017.0,Existing Building for Non-Residential buildings (version 2.1),228622.0,202109.0,0.8840312830786189,1120.0,District Cooling Plant,17.0,0.67,2013-03-20,0.0,N,,039596,1.29296504146626,103.859343968909,DOWNTOWN CORE
"11 RIVERVALE CRESCENT, SINGAPORE 545082",757.5483988570303,Bottom,760.5514208296385,Bottom,811.1770460143856,Bottom,Commercial Building,Retail,Medium,2000.0,GoldPlus,2020.0,Existing Non-Residental Buildings ENRB: 2017,10149.0,9019.0,0.8886589811804119,0.0,Water Cooled Chilled Water Plant,10.0,0.68,2020-04-16,70.0,N,,545082,1.39221732695142,103.904473070943,SENGKANG
"1 HOUGANG STREET 91, SINGAPORE 538692",928.0795957641789,Bottom,889.9851114957743,Bottom,796.0271907137766,Bottom,Commercial Building,Retail,Medium,2012.0,,,,9821.0,8500.0,0.8654923123918135,0.0,Air Cooled Chilled Water Plant,5.0,,,50.0,N,,538692,1.37561464129476,103.879483534695,HOUGANG
"1 MAJU AVENUE, SINGAPORE 556679",765.0113460090362,Bottom,735.4095048945783,Bottom,741.5760918674699,Bottom,Commercial Building,Retail,Medium,2010.0,,,,5312.0,2433.0,0.458019578313253,0.0,Others,8.0,0.85,,0.0,N,,556679,1.3652806057289,103.865101220515,SERANGOON
"623 CHOA CHU KANG STREET 62, SINGAPORE 680623",579.2870948930906,Bottom,136.2666177769924,Top,693.6777928962715,Bottom,Commercial Building,Retail,Medium,1996.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),5659.0,2115.0,0.3737409436296165,0.0,Others,5.0,0.29,2018-07-16,57.0,N,,680623,1.39832134529461,103.747344865384,CHOA CHU KANG
"5 TAMPINES STREET 32, SINGAPORE 529284",373.48783232323234,2nd,512.2794424242425,Bottom,662.7675383838384,Bottom,Commercial Building,Retail,Medium,1996.0,,,,9900.0,99.0,0.01,0.0,Others,1.0,,,0.0,N,,529284,1.35430033554002,103.959985126114,TAMPINES
"21 CHOA CHU KANG NORTH 6, SINGAPORE 689578",644.1602665441177,Bottom,599.4287867647059,Bottom,594.6201470588236,Bottom,Commercial Building,Retail,Medium,2008.0,Certified,2020.0,Existing Building for Non-Residential buildings (version 3),10880.0,7490.0,0.6884191176470589,0.0,Water Cooled Chilled Water Plant,11.0,,,100.0,N,,689578,1.39708432396576,103.746598000147,CHOA CHU KANG
"205 HOUGANG STREET 21, SINGAPORE 530205",569.6272707841981,Bottom,511.5228869398585,Bottom,554.9008490566038,Bottom,Commercial Building,Retail,Medium,1984.0,,,,13568.0,13568.0,1,0.0,Water Cooled Chilled Water Plant,10.0,,,80.0,N,,530205,1.3594966483839,103.885079918915,HOUGANG
"51 YISHUN CENTRAL 1, SINGAPORE 768794",512.658272335845,Bottom,433.6282274847506,3rd,533.0099174739864,Bottom,Commercial Building,Retail,Medium,1992.0,,,,5574.0,5017.0,0.9000717617509867,0.0,Others,20.0,,,100.0,N,,768794,1.42991718038493,103.836421473445,YISHUN
"31 OCEAN WAY, SINGAPORE 098375",477.0170710420666,Bottom,434.12614417873976,Bottom,493.9200610926863,3rd,Commercial Building,Retail,Medium,2012.0,Platinum,2020.0,New Building for Non-Residential buildings (version 3),5729.0,3836.0,0.6695758422063187,0.0,Others,5.0,,,68.0,Y,,098375,1.24707037485673,103.842196112807,SOUTHERN ISLANDS
"370 ALEXANDRA ROAD, SINGAPORE 159953",566.7571060352054,Bottom,489.05947820620275,Bottom,491.62694991617775,3rd,Commercial Building,Retail,Medium,1997.0,,,,9544.0,8924.0,0.9350377200335289,0.0,Water Cooled Chilled Water Plant,13.0,,,80.0,N,,159953,1.28901158945676,103.805330963707,QUEENSTOWN
"1 WOODLANDS ROAD, SINGAPORE 677899",476.546336281572,Bottom,458.85868332269536,Bottom,480.49230965624145,3rd,Commercial Building,Retail,Medium,2011.0,,,,10967.0,8000.0,0.7294611106045409,0.0,Others,9.0,,,45.0,N,,677899,1.38052136831842,103.760059425997,CHOA CHU KANG
"321 ALEXANDRA ROAD, SINGAPORE 159971",566.7943286850292,Bottom,516.422302639161,Bottom,477.7871384118934,3rd,Commercial Building,Retail,Medium,2014.0,Legislated,2014.0,,8677.0,1758.0,0.20260458683876917,0.0,Water Cooled Chilled Water Plant,3.0,0.63,2016-05-24,0.0,N,,159971,1.28728320930592,103.805283367958,BUKIT MERAH
"9 KING ALBERT PARK, SINGAPORE 598332",418.2300578139115,3rd,419.8471598915989,3rd,475.72986991869914,3rd,Commercial Building,Retail,Medium,2016.0,,,,5535.0,3000.0,0.5420054200542005,0.0,Others,2.0,,,0.0,N,,598332,1.33684217543455,103.779313809973,BUKIT TIMAH
"548 WOODLANDS DRIVE 44, SINGAPORE 730548",446.5339884547069,3rd,459.86852309058617,Bottom,456.2092539964476,3rd,Commercial Building,Retail,Medium,1999.0,Gold,2011.0,Existing Building (version 2),11260.0,5366.0,0.47655417406749556,0.0,Others,10.0,,,40.0,N,,730548,1.43084006826605,103.793416329134,WOODLANDS
"118 HOLLAND AVENUE, SINGAPORE 278997",493.87009648976874,Bottom,463.5715238728997,Bottom,448.1829612377308,3rd,Commercial Building,Retail,Medium,2018.0,Legislated,2016.0,,6011.0,4900.0,0.8151721843287306,0.0,Water Cooled Chilled Water Plant,6.0,0.65,2020-06-01,80.0,N,,278997,1.31056351475336,103.796107173318,BUKIT TIMAH
"6 SCOTTS ROAD, SINGAPORE 228209",467.711454650111,3rd,430.4678480388126,3rd,433.44021873201217,3rd,Commercial Building,Retail,Medium,2011.0,,,,12161.0,11227.0,0.9231971055011924,0.0,Water Cooled Chilled Water Plant,8.0,0.69,2013-05-10,20.0,N,,228209,1.30585582603508,103.832984356543,ORCHARD
"21 HOUGANG STREET 51, SINGAPORE 538719",440.7233245782403,3rd,391.33527831094057,3rd,398.5674189312051,3rd,Commercial Building,Retail,Medium,1996.0,,,,9899.0,2416.0,0.24406505707647236,0.0,Others,20.0,,,0.0,N,,538719,1.37931783499145,103.88784708944,HOUGANG
"511 CANBERRA ROAD, SINGAPORE 750511",418.1055603367633,3rd,405.70082507015894,3rd,397.02455940130966,3rd,Commercial Building,Retail,Medium,2005.0,GoldPlus,2022.0,Existing Building for Non-Residential buildings (version 3),5345.0,3408.0,0.6376052385406923,0.0,Others,8.0,,,26.0,N,,750511,1.45384518981322,103.819543344305,SEMBAWANG
"5 ANG MO KIO CENTRAL 2, SINGAPORE 569663",418.03895159709975,3rd,343.4479796198315,3rd,392.85292181069957,3rd,Commercial Building,Retail,Medium,2013.0,Legislated,2013.0,,5103.0,4500.0,0.8818342151675485,0.0,Water Cooled Chilled Water Plant,6.0,0.8,2015-07-09,100.0,N,,569663,1.37286217975215,103.847644977493,ANG MO KIO
"399 YUNG SHENG ROAD, SINGAPORE 610399",401.99289763113364,3rd,381.6999856175971,3rd,387.4017614213198,3rd,Commercial Building,Retail,Medium,1996.0,Gold,2013.0,Existing Building for Non-Residential buildings (version 2.1),11820.0,7767.0,0.6571065989847715,0.0,Others,7.0,,,75.0,N,,610399,1.33476422515942,103.720460818484,JURONG WEST
"61 ANG MO KIO AVENUE 8, SINGAPORE 569814",412.88181318681313,3rd,365.7843014128729,3rd,362.90958202511774,3rd,Commercial Building,Retail,Medium,2011.0,,,,5096.0,5000.0,0.9811616954474097,0.0,Water Cooled Packaged Unit,6.0,,,100.0,N,,569814,1.37178558575829,103.847837565378,ANG MO KIO
"30 WOODLANDS AVENUE 1, SINGAPORE 739065",352.865085,2nd,347.13597899999996,3rd,349.916121,3rd,Commercial Building,Retail,Medium,2000.0,,,,10000.0,6000.0,0.6,0.0,Others,7.0,,,0.0,N,,739065,1.42938474074212,103.781292115087,WOODLANDS
"211 HOLLAND AVENUE, SINGAPORE 278967",399.01254626502777,3rd,380.2342604349588,3rd,349.5658219640687,3rd,Commercial Building,Retail,Medium,1972.0,,,,7403.0,7200.0,0.9725786843171688,0.0,Water Cooled Packaged Unit,20.0,,,100.0,N,,278967,1.31025542158588,103.795350441035,QUEENSTOWN
